code,銘柄名称,市場区分,業種,売買単位,東証上場日
298A,ＧＶＡ　ＴＥＣＨ,グロース,情報・通信業,100,2024-12-26
2991,ランドネット,スタンダード,不動産業,100,2021-07-21
2993,長栄,スタンダード,不動産業,100,2021-12-24
2997,ストレージ王,グロース,不動産業,100,2022-04-27
2998,クリアル,グロース,不動産業,100,2022-04-28
2999,ホームポジション,スタンダード,不動産業,100,2022-06-23
299A,クラシル,グロース,サービス業,100,2024-12-19
3001,片倉工業,スタンダード,繊維製品,100,1949-05-16
3002,グンゼ,プライム,繊維製品,100,1949-05-16
3003,ヒューリック,プライム,不動産業,100,1949-05-16
3004,神栄,スタンダード,卸売業,100,1949-05-16
300A,ＭＩＣ,スタンダード,サービス業,100,2024-12-25
3010,ポラリス・ホールディングス,スタンダード,サービス業,100,1961-10-02
3011,バナーズ,スタンダード,小売業,100,1963-05-17
3020,アプライド,スタンダード,小売業,100,2013-07-16
3021,パシフィックネット,スタンダード,サービス業,100,2006-02-20
3023,ラサ商事,スタンダード,卸売業,100,2006-02-28
3024,クリエイト,スタンダード,卸売業,100,2013-07-16
3028,アルペン,プライム,小売業,100,2006-03-24
302A,ビースタイルホールディングス,グロース,サービス業,100,2024-12-27
3030,ハブ,スタンダード,小売業,100,2013-07-16
3031,ラクーンホールディングス,プライム,情報・通信業,100,2006-04-06
3034,クオールホールディングス,プライム,小売業,100,2011-12-20
3035,ケイティケイ,スタンダード,卸売業,100,2013-07-16
3036,アルコニックス,プライム,卸売業,100,2008-03-14
3038,神戸物産,プライム,卸売業,100,2013-07-16
303A,ｖｉｓｕｍｏ,グロース,情報・通信業,100,2024-12-26
3040,ソリトンシステムズ,プライム,情報・通信業,100,2013-07-16
3041,ビューティカダンホールディングス,スタンダード,卸売業,100,2006-06-19
3042,セキュアヴェイル,スタンダード,情報・通信業,100,2013-07-16
3045,カワサキ,スタンダード,卸売業,100,2013-07-16
3046,ジンズホールディングス,プライム,小売業,100,2013-05-30
3048,ビックカメラ,プライム,小売業,100,2008-06-10
304A,フォルシア,グロース,情報・通信業,100,2024-12-26
3050,ＤＣＭホールディングス,プライム,小売業,100,2006-09-01
3053,ペッパーフードサービス,スタンダード,小売業,100,2006-09-21
3054,ハイパー,スタンダード,卸売業,100,2013-07-16
3058,三洋堂ホールディングス,スタンダード,小売業,100,2013-07-16
3059,ヒラキ,スタンダード,小売業,100,2006-11-14
3063,ジェイグループホールディングス,グロース,小売業,100,2006-11-30
3064,ＭｏｎｏｔａＲＯ,プライム,小売業,100,2006-12-06
3065,ライフフーズ,スタンダード,小売業,100,2013-07-16
3067,東京一番フーズ,スタンダード,小売業,100,2006-12-21
3068,ＷＤＩ,スタンダード,小売業,100,2013-07-16
3069,ＪＦＬＡホールディングス,スタンダード,食料品,100,2013-07-16
3070,ジェリービーンズグループ,グロース,卸売業,100,2013-07-16
3071,ストリーム,スタンダード,小売業,100,2007-02-20
3075,銚子丸,スタンダード,小売業,100,2013-07-16
3076,あい　ホールディングス,プライム,卸売業,100,2007-04-02
3077,ホリイフードサービス,スタンダード,小売業,100,2013-07-16
3079,ディーブイエックス,スタンダード,卸売業,100,2013-07-16
3080,ジェーソン,スタンダード,小売業,100,2013-07-16
3082,きちりホールディングス,スタンダード,小売業,100,2013-03-22
3083,スターシーズ,スタンダード,小売業,100,2013-07-16
3086,Ｊ．フロント　リテイリング,プライム,小売業,100,2007-09-03
3087,ドトール・日レスホールディングス,プライム,小売業,100,2007-10-01
3088,マツキヨココカラ＆カンパニー,プライム,小売業,100,2007-10-01
3089,テクノアルファ,スタンダード,卸売業,100,2013-07-16
3091,ブロンコビリー,プライム,小売業,100,2011-08-26
3092,ＺＯＺＯ,プライム,小売業,100,2007-12-11
3093,トレジャー・ファクトリー,プライム,小売業,100,2007-12-26
3096,オーシャンシステム,スタンダード,小売業,100,2013-07-16
3097,物語コーポレーション,プライム,小売業,100,2010-06-25
3099,三越伊勢丹ホールディングス,プライム,小売業,100,2008-04-01
3101,東洋紡,プライム,化学,100,1949-05-16
3103,ユニチカ,スタンダード,繊維製品,100,1949-05-16
3104,富士紡ホールディングス,プライム,繊維製品,100,1949-05-16
3105,日清紡ホールディングス,プライム,電気機器,100,1949-05-16
3106,倉敷紡績,プライム,繊維製品,100,1949-05-16
3107,ダイワボウホールディングス,プライム,卸売業,100,1949-05-16
3109,シキボウ,プライム,繊維製品,100,1949-05-16
3110,日東紡績,プライム,ガラス・土石製品,100,1949-05-16
3111,オーミケンシ,スタンダード,繊維製品,100,1949-05-16
3113,ＵＮＩＶＡ・Ｏａｋホールディングス,スタンダード,証券、商品先物取引業,100,1949-05-16
3116,トヨタ紡織,プライム,輸送用機器,100,2000-03-16
3121,マーチャント・バンカーズ,スタンダード,サービス業,100,2013-07-16
3123,サイボー,スタンダード,繊維製品,100,1961-10-02
3131,シンデン・ハイテックス,スタンダード,卸売業,100,2015-03-25
3132,マクニカホールディングス,プライム,卸売業,100,2015-04-01
3133,海帆,グロース,小売業,100,2015-04-17
3134,Ｈａｍｅｅ,スタンダード,小売業,100,2015-04-20
3135,マーケットエンタープライズ,スタンダード,小売業,100,2015-06-17
3137,ファンデリー,スタンダード,小売業,100,2015-06-25
3138,富士山マガジンサービス,スタンダード,小売業,100,2015-07-07
3139,ラクト・ジャパン,プライム,卸売業,100,2015-08-28
3140,ＢＲＵＮＯ,グロース,卸売業,100,2013-07-16
3143,オーウイル,スタンダード,卸売業,100,2013-07-16
